sentence,label
Amrita pandey1 RakeshSinha01 MamataOfficial JAI SHREE RAM BOLNA DARU P KAR RAM KA BADNAM KARNA KITNI BEWKOOFIYA,1
ZakirKhan012 ImranKhanPTI Love you bro Aa kabhi mumbai,2
narendramodi Thanks You are best,2
Maine Char ImNotTron We've,2
RubikaLiyaquat INCIndia Yeh log jo aaj RubikaLiyaquat ji ko islam padha rahe hain yeh wohi talibaani log hain,1
Break Free I think u r wrong First one lgta hai aap ki ma hongijabhi,1
RT imPakistaniLAD noturheadache Kal se England v South Africa Pakistan ka parso,1
PTIofficial ImranKhanPTI Personality Ho to ImranKhanPTI jaisi ho Dil,1
BJP4India PMOIndia narendramodi Baat sirf itni si hai sahib Pehle MLA milke PM banate the aaj ik PM ne sare M,2
dr sahab Ahmed moosa1 SarfarazA bhai Sarfraz ke liye best tha keh world cup se pehle usko resign ker dena,0
RT mreazi Chale,1
marvisirmed mjdawar Dramy shru ab pkda gaya toh voluntarily phir bhaga q us din check post pe,0
Narendra modi ji ne aaj sapath gharan ki,1
Yeh kya Babes aapne training pe jaane se pehle hi HanumanSingh ji ka mood kharab kr diya very wrong dekho fir bh,2
RT LaxmiSi02233022 Surrend01102923 It's ok sir but aage se kise bhi lady ko aise comment na kare wo bhi kise ki,2
RT itisrimathi Something from the drive that always drives me this tisha moment have all my heart forever,1
Chilimi90057193 G mainy ap per bht bari novel likhni ha jis ma sari apki dastan e zindage ki,2
irvpaswan narendramodi PMOIndia Abki bar apse fci ke ritayad amploise ka pension ka karya age badane,1
I am sure Allah is hiding for me the best and he will guide me insha'Allahh And I am sure that all what Allah cho,2
DaveinTexas That's a cool,2
producexfess This scene really broke my heart berharap AAP Y,1
MalikKhalidAyub followers pr apko mubarak ho ab party kb,2
geonews urdu MurtazaViews Qabil tu wazir k family k ilawa b hai aur un k ly haqeeqat Mai pak,1
Age badho Modiji Hum tumhare saath hai Poora Desh aapke saath hai Jay Hind Jay Hindusthan Vande Mataram,2
FarisAliKhan2 kabhi socha hay k har taraf Pakistan dushman hamari establishment ko nazar atay hayn lekin in ki,1
SamiyahSiddiqui narendramodi Wah jii wah jiii u r,1
JadaNave We are always happy to help you and Jazzie Thank you for sharing we look forward to seeing,2
kpraveena07 Ahha Actually I zoned out Sorry Aage se nahi hoga,1
Just gonna leave this one here I m pretty sure someone deserves it,1
RT mrrathore11 sonamohapatra Thats good Idea being famous for this all Shit Isse sona mohapatra social media me,1
ZeeNewsHindi Vote k liye naheen bad phir bapas le legi lekin chutiya ab nahi janta ki ghoos khor ko sab jan gaye,0
Cute Bananaquit Ennaelsa LostMystic jai ram,1
AamAadmiParty ArvindKejriwal Good You should take a resolution not to use the words Modi BJP Hindu or Muslim f,2
bhak sala Better visit here,1
RT IzAyAIzAyA sulyman kolapo ThinTallTosin I did wasn't still this bad seems some people have relocated,1
RT Fiances Dekho bhaiyon Tension nahin leni Sub thk hojaega Grades bhi Aa hi jayenge Job Bhi lag jayegi Life goals,1
Super Highway to Kedarnath and Badrinath Listen carefully This is really ambitious work for Char Dham Yatra T,1
MaryamNSharif Hahah bibi ye naray hain Koi tumhari jahil patwari video bana raha hay aur itni bhi himat nahi k zo,1
AmitShah Lakin Jo Puri jindgi seva karta hai usko Kuch Nahi old pension tha to Jawan sukun se mar v jate the pr ab,0
teacher nay kaha sawalat chor do maa baap ne kaha passion chor do dosto ne kaha begharatpana chor do crush ne ka,1
RituDreams ReallySwara Swara Bhaskar ka strike rate,2
jordan10RK Arrey baap re Koun hai yaar Jo bhi hai bahot mast banda hai celebrity bana,2
pcsarangi dhanya ho prabhu aap jyse vykathi BHARAT praja ki sowbhagya sabka saath sabka vikaas Jay ho,2
MohsinFSiddiqu1 Acha Aik Bat Common In Sab Uthaou Logun Me Me Ne Note Ki He K Ye Sab K Chehry Mubarak Pey Koi Gha,1
RT RaviSha995551 Salman khan mega entry in RisingStar3 aisa entry koi nehi le sakta love you bhai abki baar,2
RubikaLiyaquat Ek dum sahi kaha TV news ke jariye naam kaam liya paisa bana liya or ab boycott,0
Dear Ra THORe sir Kitni baar proud feel karaoge All the best Sir Congratulations fr the expected win,1
Top 10fastest growing cities in the world all cities are from India Cheers to all Indians aao behtr desh,2
jhootha hi sahi Ok,1
rssurjewala Aam Nationalist Bhai Gas gobbar se bhi nikalta hai itani mar khane ke bad bhi tumahare pass bhi itan,1
RT AbedaDocrat What s given to dunya is lost What's given to ALLAH is never lost If you give what you love for the sake,2
myogiadityanath sir ab appki sarkar ka result clear ho gaya Ab hum b ed btcc wall ke bare soche aur iska faisala,2
chhavi nikster007 Well aware of this but I've never yet seen Pindi Masala It's,1
RT ChandelUday aaj koi bhi government holiday nahi hai but aaj bhi Dumri kalan post office band tha only attendance,0
suchetadalal Madam Boondi when combined will be Ladoo One has to be clear what one needs And if you can show me,1
darr yn Yeah I,1
Dr priyaranjan htdelhi SheilaDikshit LambaAlka Yes it is very good idea LambaAlka is vry competent leadr a,2
RT HariG IN As the sun is about to sink in the sky puts up a fascinating show Always amazing to witness sunsets as,2
kunalkamra88 Kutre Sala Dimag Sathiya gaya hai kya re koi,0
RT SRKianKARAN Chal Chaiyaan Chaiyaan My Fav Dance Track Lil Bit On This iamsrk Hope So U love this Love you,2
NarendraModi BJP ye modi ji ki jeet Logo ka keval aap par bharosa h Vidhan sabha Candidate khde huye Jeet gye,2
ZedsDeadb Mazaak me Modi naam rakh diya tha maa ne hamare journalists ko sunte hi orgasm ho gaya aur cheekhne lag,0
RT iAmitBhadana Dada Saheb Phalke International Film Festival Award Yeh award har Middle class family ke us talent,2
What a great match ENGvSA let's see,2
ashutosh83B Apki midea ne pulwama me 300kg rdx kha se aya uski khozbeen nhi ki bas,0
kittu kashyap Aruntha49703871 champ4561 Mai bhi manta hu ki pehle hm insaan h lekin jb insaaf ka samay ata h to,1
khan ka sher Ayee Jenai nikal ja beta nai to taryi nikki baji ko be lolomycin ka teekha laga dune ga aour tum free mea,1
RT kamalaxmiles dukethcmas that's nice,2
RT Saykhurram years old girl Jaanu tm mjhe kbhi chor k tou nhi jaogay na He never lekin agr margya tou,1
DrNehalVaidya Janath ka CM ho ya of India Ka PM ho Election jeetne ana chayiye by hook crook kaam koi nahi d,1
Desh Ke Pradhan Mantri Shri Narendra Modi ji Rajbhar Samaj ka bhi Udhar kariye unko bhi aarakshak Den Har Vibhag Me,2
Atheist Krishna Rahul kanwal ko rajdeep ki hwa lag gyi Bechare,0
RT Tzimur Ahhh this is so nice May Allah grant Salah and Mane everything in the next life ameen As for in this life,2
Congress don't worry Centra levl me bjp ki lahar ki vjah see jiti hai state level pe Congress aaj bhi,1
RT SalmansFauj Bharat is hitting all the right chord from the blockbuster trailer followed by chartbuster,2
AshrafFem Hindu muslim ke naam par siyasat karke desh ko duba diya Sare mudde chhupa diye aur firbhi kuch log ha,2
MyNation Kyu fake news faila rahe ho Nitish kumar ne clear kiya hain sab kuch aap se ye ummid nahi hain Wire l,0
Everyone India is the best country in the world Pakistanis Humare Baap se badkar koi nahi,0
India MH12 babu7472,0
KilledarLipi TarekFatah Aapko jaan ke dukh hoga she will be soon free Terrorism ke saath Yaakub memon bhi tha,1
Makkah Mein Aik Pathar Hazrat Muhammad S A W Ko Salam Karta Tha Dr Tah https t,1
sravi sam urstrulyMahesh First time bane untundi Adi trend Ani feel ayyi prati second movie same format follow,1
bsesdelhi gopianurag Same problem in katwaria sarai Are bhai itni garmi me sorry se kam nahi chaltA kal morning me,1
RT seargantgoober I don't care if you don t like jake miller I don't care if you don't stan or even know him I don t care,2
VedTiwari HIPnHAP IP Mandir me cow kat kr fake skte ho koii meet khaye to pitoge mandir me pandit khud chicken mu,0
RT susiraj0587 WorldNoTobaccoDay WorldVictoriousSaint Saarthi TV May Episode Sant Rampal,1
PandaJay Congrachulation I am with you I am from Jajpur odisha Dharmasala constitutiona Jenapur mandala Good ble,1
RT narendramodi Thank you for the good wishes Its Badshah,2
RT AskThePankazzzz I am not a connoisseur of anything because jo cheez bol hi na paao wo,1
Hum Russell ky saamne let gaye agle match me Archer tou hamain tak bhi jaane nhi de ga,1
RT PFut10 Fuck la salle de,0
See the jalwa of modiji,1
roflvoice Party and candidate's nahi dekhe hoge bas modi ko jitana hey,1
Mere Pyaare NakuulMehta Can you plz make my day more special with a Birthday Wish plz Mera Birthday,1
WeUttarPradesh SidharthNSingh JPNadda tatkal aise dr ko lat mar ke naukri ae nikala jaye aur iski medical ki de,1
ParivahanUP Mahoday Nichlaul Depo hone ke bad bhi bas ka sanchalan nahi ho pa rha aur Workshop bhi Maharajganj chl,1
pnkjsrma br sharma SanjayAzadSln Bilkul sahi bat hai ye institution dabav me hi to kaam kr rahe hai Cong kuch,1
Kiranja34522516 HNMishra11 BJPindia Na bhai na Bilkul nahi Siddhuji congress me hi,1
LRT If your mom loves your partner the whole family is gonna love them Never underestimate the influence moms ha,2
RT Fayezz Md 1K followers hogaye bhai Abhee tak koyee akhalmand insan hame badhayee nahee diya Hum bhee BJP,1
Powerful message on respect duty to all in face of growing hatred in the world w Simran Jeet Singh SikhProf w,2
brawling virago Incognito River Indianlyf haan yaad aaya mummy teeno cheezein mix karti thi,1
GITCA3000 Eating panipuri at night is not bad problem is expecting all,2
cmohry Naib tehsildar paper doobara ho yahi,1
RT aiishadahir Allahumma innaka afuwwun tuhibbul afwa fa'fu anni O Allah You are Most Forgiving and You,2
Iske bad Congress ki Rajmata ko tyagapatr par nirnay ka adhikar diya jayega jise vah samast chaplus derbariyon ke,1
MaryamNSharif Ye sub corruption league k waja se howa he Kare ye sharif sahiban bare,0
A new commandment I give to you that you love one another just as I have loved you you also are,2
iramizraja SarfarazA does not know how to captain He is not even a proper batsmen,1
gauravbh itsrohitsardana Bhatia ji apne dangal program m btaya nhi se tk bjp gov 35A Ke uper apna stand Kyo,1
ABasaJJ Lelo Mots foyinog Katy maybe tomorrow night my girl We can do,1
dilsee0 Husn e Khayal Who you may be but have a awesome taste of Urdu poetry,2
RT karanjohar This beautiful track hits a million views on Youtube VeMaahi,2
salamat kasi you make me feel,1
Sunita Sharma1 yadavdimples Kavita Sharma4 Mohd Zunaid1 Pahle pucho Wah kya chahta h agar Wah love karta h ya t,1
cjwerleman Kutte k bachche beef saari duniya log Kha rahe hain baap ki Sahi aulad ho to roko gareebon Ko maar kar,1
Gurmeetramrahim good morning pita ji pls bless me sewa sumrin and parmarth bakso ji WorldNoTobaccoDay NoTobacco,2
PiyushGoyal respected sir ji hamare is purshani ka tod nikaliye sir ji please Azamgarh se jalandhar city punjab t,2
VoiceofmyBharat Salute hai sir ji appko Please,2
sanskari bohot sanskari phir ate h jo fuck ko f ck likhte,2
Tharoor ji ko pata nahi ye Kangna sare raaz publicly khol deti hai Is bar nahi bachoge,2
AkhileshPSingh BJP4India RSSorg Abe chutiya Gandhi madhar chor hai jaise tum ho tum jaise chutiya ke Karan aaj,0
vikasbha Atheist Krishna aap ne bade bade logo ko bewakoof bana diya aaj tak fact checker ko BHI kaam de diya a,2
RT samareshroutray Happy Birthday my Son you are the best thing that has ever happened to me I sing dancelaugh,2
timesofindia That some is not Radar woh tere,0
RT JammuKashmirNow North Parganas West Bengal CM Mamata Banerjee gets off her car and confronts people chanting,1
SheikhZibago ABMPildat ImranKhanPTI Altaf Hussain or Khadim Rizvi ko banany waly kon thy ye bataya kro mery bhai,1
iamtnvr MeSamruddhi RaeesBanda Maine kisiko saal nahi diya mere baap dada ne diya tha baap ka acha busine,1
Bahut bahut badhai sirji NaveenPatnaik as CM of Odisha,2
RT Rajendra550 Most World Handsome Most World Cute Most World Charming Man Shahid Kapoor This Reason Ye Hai,2
I hate some people without a reason Kyu ki bahut,0
Congratulations bhai Tere jajbe ko salam,2
Dobar se PM bnne ki aapko dher sari shubhakamnyen ummid hi aapke isa karykala me desh bhut si nyi uplbadhiyon k,2
Rahul Gandhi ka aane wala garibon ka bhavishya bana rahe the,1
BillayKiBilli Twitter aur phone chalane mein koi petrol nhi lagta IK ko mat maaro Pakistan has not,1
kai kutte abhi bhi nahi samejhenge iss khel ko,0
92mhq6QNslesNLP bhavsarhardiik Ye glt hai hai ap jaise log glt bol kar hindu muslim ko ladh bane ke liy mazboor k,1
khanya Msika Bachana lol Reasoning should not be politically associated we can t always agree on each other s st,1
ravishtweets Rishi Ambedkar Hum aapke sath hai,2
shopiankmr Shan e Poonch And Youth icon of Poonch Rajouri Allah,2
ainanabiha fhmiisa Waitttttt I still don't understand wtf is,1
Wedding Diaries Yo with My Nephew PRABIR Niece PRANAVI All time special and lovely Kids and Am th,1
BTS twt guzelliklerim sizi cok seviyorum iyi ki size,1
RT Jaibhartbhumi75 ramsarnacharya1 ZeeNewsHindi Swami ji karmo ka fal jaroor milta hai chinta na Kare Apne acche,1
NayakRagini RahulGandhi Madam president apne kaam se Nahi chamchon se preshaan hai AC room se election Nahi go,1
narendramodi Congratulations sir Hmlog ko apse kafi ummid h Ap k sath Sare indian h Jai,1
Hello kal pak v s wi ka match hai To congress bhakto kal jara match dekhna aur usme to paisa to jarur lagana bh,1
RT kunfaaya Hats off to all Muslims observing Ramzan There has to be a divine power guiding you ppl Was out for two,2
Phle khilao uske baad btata hu,1
You mean you Gora Saheb ready to fight for us bhoori kaali janta,1
Anju1951Purohit Shubh Sandhya I love all Bhilni ke ber Now people do so many sooch jhoot for Bhagwan Prasad B,1
ShabnamGulwazir Sirf resign nahi balky ye aor is ki sister article par pura nahi utarti in ko jail jana,1
zainsaeed89 ManalJaved5 Popcorn packet Love u love u khud krte,1
yadavdimples HardikPatel RahulGandhi This is test It makes us more stronger to work more gud Jaise school ma,2
RT Rehan ulhaq Nothing better than Pak cricket twitter after a defeat the quality of humour is top class No ppl,1
kerala me hindu left se naraj the par bjp pe bharosha nahi kiye aur congress ko muft me vote mile narendramodi,1
Suparbhat ek khubsurat din kafi intjaar ke baad isi umid ke saath ki hm ek majbut government chune hae or hmara,2
aajtak sardanarohit Is Dalal Ko kitna Bura lagta hai kB koi bjp ya Modi k khilaf bolta hai to Turant BJP spokesp,1
BJP4Amethi smritiirani narendramodi Yahi modi ji ki Mahanta hai Kathni karni Mae samanta hai Pragati ke path pa,2
zohaib zaidi Yes volley khel sakta hoon lekin Is maheenay khelta raha hoon kaafi but with,1
RT Dev Fadnavis In the last years as the MP of Nagpur nitin gadkari ji served the poor and needy with dedication,2
ManmohanSamal Sir namaskar I,2
Yogifanclub pradip103 YogendraYadav Agar ye BJP ka dhalaan hai to,2
sambitswaraj This is really a great n wonderful performance on contesting first time by you Har mat maniyega s,2
drmanojrajoria MaheshY01559101 Mp sahab dr manoj rajoriya g ko,2
Don't Miss Mauka to Watch World Cup Chauka Starting from 30th May SushilFinance WorldCupFever,1
RT BcsdYss Youth Summit Thank u KingmakersO for sending Baayan Bakari as our guest speaker Thank u,2
RT shubhampatil288 SushmaSwaraj ji jaise minister koee nahi tha koee nahi hai aur ho payega She has,2
Itsybitsymaham Thank you so much for the appreciation glad to hear that and means a lot to me All the love a,1
prahladspatel MPRakeshSingh jai ho aap ki,1
RT JusticeKarthik Beautiful Composition Amazing rendition Loved this beautiful track Really You are,2
pankhuripathak Bechare Cong Dalal hub bhik mangne ki layak bi nayi choda Desh ke public italian,0
Nyabmahi Agr PTM ki karhiyoon ko milaya jaye tu akhiri karhi malala aur usk baap pr ja k rukay gi zruri nhi ma,0
narendramodi in Sabse bade loktantra me Sabse badi Vijay ke hardik subhkamnaye Modi ji AAP ASE he Vijay rath per,2
I swear mainey iss se baraa chutiya nahi dekha kahin I'm ac fuming,0
RT immiyousufzai Hussain NSharif Choor k bachey tum log hi kha gaey ho na is mulk ko Suwar jaisi shakal hai baap ko,0
RT mohitsaini7915 OneSolutionToEveryProblem Gud morning Sai Gurmeetramrahim ji Bless everyone with maximum sewa,2
NeptunesMonster Nahi nahi aise kaise uss ko toh koi aur kaam he nahi hai na its normal even id does not tex,1
iqrarulhassan Shah g Mjhy apka ye waistcoat bhtt pasand Aur haan Yahan apka smile bhe Always keep smiling,2
RubikaLiyaquat So you are expecting something disaster Madam Ramzan hai kuch Acha hi bolliya Kare Bura bolke,1
https t co viemWL2tHQ Video Aa Gayi Hai Plz Dekhne se Pahle Hi Like Kar Dena Aur Dekhne Me Baad Comment,2
RT ooobhaishab Frnd bhai bahar bohot dhoop hai chatri le lete hai Me,1
devamitrapanda Haha super Aap bhi aaiye idhar juhu beech par toh aate honge kabhi aap M rozana yoga karne jati,2
RT Aarishsheikh10 CuteFatiima Zarori Nhi Jo Pyr Kre Usse Hi Mohabbat Ho Kbhi kbhi dil todne walo se bhi mohabbat,2
TarekFatah bhik ke visa par reh rahe ho aur dusro ko clothing opinion baatt rahe ho no wonder,2
mahamahim555 Inka baap,0
narendramodi Congratulations Sir on behalf on India and Jan Samasya Mela Bharat on Oath Ceremony as PM India for,1
rajbansal9 BeingSalmanKhan DishPatani Yupz Coz in single screens the audience is better dancer N actor than him,1
RT harmaiiin Me giving my mom a month notice that I will be going out on this specific date at this,2
RT KC Sonker skdhosiwal SiR2712 ZeeNews siddhu desh drohi ke fans kitne bade wale,0
